BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2659336,"Ultimate guide to baseball / by James Buckley, Jr.","Buckley, James, Jr., 1963-","0531207501, 0531210219, 9780531207505, 9780531210215",[2010],"Shoreline Pub.,","Baseball United States History Juvenile literature, Baseball Juvenile literature",jcbk,ncnf,NA,mon,2018-03-01T00:00:00.000,1
3157000,Zero K : a novel / Don DeLillo.,"DeLillo, Don","1501135392, 1501138057, 9781501135392, 9781501138058",2016.,"Scribner,","Fathers and sons Fiction, Rich people Fiction, Bioethics Fiction, Psychological fiction",acbk,nafic,NA,cap,2018-03-01T00:00:00.000,1
3261987,Detective Cross / James Patterson.,"Patterson, James, 1947-","0316469769, 1786531003, 9780316469760, 9781786531001",2017.,"Little, Brown and Company,","Cross Alex Fictitious character Fiction, African American detectives Fiction, Bombings Fiction, Washington D C Fiction, Thrillers Fiction",acbk,nafic,NA,mon,2018-03-01T00:00:00.000,1
2968942,The riddle of the labyrinth : [the quest to crack an ancient code] / Margalit Fox.,"Fox, Margalit","1452616213, 9781452616216",[2013],"Tantor Media, Inc.,","Kober Alice 1906 1950, Evans Arthur Sir 1851 1941, Ventris Michael, Inscriptions Linear B Greece Knossos Extinct city, Crete Greece Antiquities",accd,cacdnf,NA,cen,2018-03-01T00:00:00.000,1
3203319,A catered tea party : a mystery with recipes / Isis Crawford.,"Crawford, Isis","1617733334, 9781617733338",2016.,"Kensington Books,","Simmons Bernie Fictitious character Crawford Fiction, Simmons Libby Fictitious character Fiction, Caterers and catering Fiction, Murder Investigation Fiction, New York State Fiction, Mystery fiction",acbk,namys,Floating,swt,2018-03-01T00:00:00.000,1
3299226,Family matters. The complete seventh season / Warner Bros. Television.,,,[2016],"Warner Home Video,","African American families Drama, African American teenagers Drama, Television series, Television comedies, Fiction television programs",acdvd,nadvd,Floating,mag,2018-03-01T00:00:00.000,1
1795570,36 ausgewählte Etuden aus dem Gradus ad Parnassum / von Muzio Clementi ; instructiv bearbeitet von Dr. Sigmund Lebert.,"Clementi, Muzio, 1752-1832",,1868.,"Eduard Ebner,","Piano Studies and exercises, Piano music",acmus,camus,NA,cen,2018-03-01T00:00:00.000,1
3153528,Noah's ark / by Avery Reed ; illustrated by Marta Costa.,"Reed, Avery","0448489678, 0448489686, 9780448489674, 9780448489681",[2016],"Penguin Young Readers, an imprint of Penguin Random House,",Noahs ark Juvenile literature,jcbk,ncnf,NA,bal,2018-03-01T00:00:00.000,2
513900,Metaphor & memory : essays / Cynthia Ozick.,"Ozick, Cynthia",0394547012,1989.,"Knopf : Distributed by Random House,",,acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3157002,Mrs. Shaw : a novel / Mukoma wa Ngugi.,Mũkoma wa Ngũgĩ,"0821421433, 9780821421437",[2015],"Ohio University Press,","Exiles United States Fiction, Africa East Fiction, Africa East Social conditions Fiction",acbk,cafic,NA,cen,2018-03-01T00:00:00.000,2
3342579,"A very sordid wedding / Gravitas Ventures ; a Beard Collins Shores production ; in association with Buffalo Gal Pictures ; produced by Emerson Collins, Del Shores ; written and directed by Del Shores.",,,[2017],"Gravitas Ventures,","Same sex marriage Drama, Female impersonators Drama, Dark comedy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,gwd,2018-03-01T00:00:00.000,1
3170288,It's not okay / Andi Dorfman.,"Dorfman, Andi","1501132466, 9781501132469",2016.,"Gallery Books,","Dorfman Andi, Television personalities United States Biography, Autobiographies",acbk,nanf,NA,qna,2018-03-01T00:00:00.000,1
13192,History of the Redwall limestone of northern Arizona / Edwin D. McKee [and] Raymond C. Gutschick.,"McKee, Edwin D. (Edwin Dinwiddie), 1906-1984",,1969.,"Geological Society of America,","Invertebrates Fossil Arizona, Paleontology Mississippian, Geology Stratigraphic Mississippian, Paleontology Arizona, Geology Arizona",arbk,cs7r,NA,cen,2018-03-01T00:00:00.000,1
2583715,Ray Bradbury's Fahrenheit 451 : the authorized adaptation / Tim Hamilton ; introduction by Ray Bradbury.,"Hamilton, Tim","0809051001, 080905101X, 9780809051007, 9780809051014",2009.,"Hill and Wang,","Book burning Comic books strips etc, Totalitarianism Comic books strips etc, Graphic novels",acbk,nycomic,NA,dth,2018-03-01T00:00:00.000,1
2522633,Off season / Anne Rivers Siddons.,"Siddons, Anne Rivers","1600241700, 9781600241703",[2008],"Hachette Audio,","Widows Fiction, Self realization Fiction, Psychological fiction",accd,nabocd,Floating,lcy,2018-03-01T00:00:00.000,1
3269704,Childhood sweethearts IV / Jacob Spears.,"Spears, Jacob,","194368667X, 9781943686674",2016.,"Good2Go Publishing,","African Americans Fiction, Man woman relationships Fiction, Street life Fiction, Urban fiction",acbk,naaafic,NA,dth,2018-03-01T00:00:00.000,1
3244827,I am (not) scared / by Anna Kang ; illustrated by Christopher Weyant.,"Kang, Anna","1503937453, 9781503937451",[2017],"Two Lions,","Emotions Juvenile fiction, Fear Juvenile fiction, Friendship Juvenile fiction, Picture books",jcbk,ncpic,NA,mon,2018-03-01T00:00:00.000,1
2747137,Still life / Louise Penny.,"Penny, Louise","0312541538, 9780312541538",[2008],"St. Martin's Minotaur,","Gamache Armand Fictitious character Fiction, Police Qu‚bec Province Fiction, Victims of violent crimes Fiction, Mystery fiction",acbk,namys,Floating,net,2018-03-01T00:00:00.000,5
3116001,"A life in red : a story of forbidden love, the Great Depression, and the communist fight for a Black nation in the deep South / by David Beasley.","Beasley, David, 1958-","0895876221, 9780895876225",2015.,"John F. Blair, Publisher,","Newton Herbert, Newton Jane Emery, African American communists Southern States Biography, Women communists Southern States Biography, Interracial marriage Southern States History 20th century, African Americans Civil rights Southern States History 20th century, National liberation movements Southern States History 20th century, Communism Southern States History 20th century, Depressions 1929 Southern States, Southern States Race relations History 20th century",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3061367,Finding Serendipity / Angelica Banks ; with illustrations by Stevie Lewis.,"Banks, Angelica","162779154X, 9781627791540",2015.,"Henry Holt and Company,","Authors Juvenile fiction, Authorship Juvenile fiction, Books and reading Juvenile fiction, Magic Juvenile fiction, Adventure and adventurers Fiction",jcbk,ncfic,NA,glk,2018-03-01T00:00:00.000,1
3062042,The beekeeper's son / Kelly Irvin.,"Irvin, Kelly","0310339456, 9780310339458",[2014],"Zondervan,","Young women Fiction, Beekeepers Fiction, Love stories, Christian fiction",acbk,nafic,NA,lcy,2018-03-01T00:00:00.000,1
3165392,My house is alive! : the weird and wonderful sounds your house makes / Scot Ritchie.,"Ritchie, Scot","1771471360, 9781771471367",2016.,"Owlkids Books Inc.,",Household sounds Juvenile literature,jcbk,ccnf,NA,mob,2018-03-01T00:00:00.000,1
2568353,Blood moon / Garry Disher.,"Disher, Garry","1569475636, 9781569475638",2009.,"Soho,","Challis Hal Fictitious character Fiction, Destry Ellen Fictitious character Fiction, Police Australia Melbourne Region Vic Fiction, Melbourne Region Vic Fiction, Australia Fiction, Mystery fiction",acbk,namys,Floating,dth,2018-03-01T00:00:00.000,1
3297285,The big book of Batman / by Noah Smith.,"Smith, Noah","1941367461, 9781941367469",[2017],"Downtown Bookworks,","Batman Fictitious character Juvenile literature, Superheroes Juvenile literature, Picture books",jcbk,nccomic,NA,bea,2018-03-01T00:00:00.000,1
3296504,The littlest train / Chris Gall.,"Gall, Chris","0316392863, 9780316392860",2017.,"Little, Brown and Company,","Railroad trains Juvenile fiction, Toys Juvenile fiction, Friendship Juvenile fiction, Picture books",jcbk,ncnew,NA,cap,2018-03-01T00:00:00.000,1
3010086,Hans Detweiler family history and Joseph Harley Detweiler descendants / consolidated [and] indexed by Thomas G. Webb ; edited by Francis C. Wise Waite and Thomas G. Webb.,,,[1993],"T.G. Webb,","Detwiler family, Harley family",arbk,caref,NA,cen,2018-03-01T00:00:00.000,1
2708861,Chicken Butt's back! / by Erica S. Perl ; illustrated by Henry Cole.,"Perl, Erica S.","0810997290, 9780810997295",2011.,"Abrams Books for Young Readers,","Chickens Fiction, English language Homonyms Juvenile fiction, Humorous stories Juvenile literature, Stories in rhyme",jcbk,ncpic,NA,net,2018-03-01T00:00:00.000,1
3343702,The monarchs are missing : a butterfly mystery / Rebecca E. Hirsch.,"Hirsch, Rebecca E.","1512452505, 9781512452501",[2018],"Millbrook Press,","Monarch butterfly Juvenile literature, Monarch butterfly Losses Juvenile literature, Monarch butterfly Migration Juvenile literature, Monarch butterfly Conservation Juvenile literature, Butterflies Losses Juvenile literature, Butterflies Conservation Juvenile literature",jcbk,ccnf,NA,cen,2018-03-01T00:00:00.000,1
3160098,Megafast cars / by John Farndon ; illustrated by Mat Edwards and Jeremy Pyke.,"Farndon, John","1467793639, 146779581X, 1467795828, 9781467793636, 9781467795814, 9781467795821","[2016], c2015.","Hungry Tomato,","Sports cars Juvenile literature, Automobiles Racing Juvenile literature",jcbk,ccnf,NA,mob,2018-03-01T00:00:00.000,1
3284243,Pokemon the series XYZ. 1 / Nintendo ; Creatures ; Game Freak ; TV Tokyo ; ShoPro ; JR Kikaku.,,,[2017],"Viz Media,","Pok‚mon Fictitious characters Juvenile drama, Friendship Juvenile drama, Anime, Childrens television programs, Fantasy television programs, Fiction television programs",jcdvd,ncdvd,Floating,hip,2018-03-01T00:00:00.000,2
3209781,And after the fire / Lauren Belfer.,"Belfer, Lauren","1410493369, 9781410493361",2016.,"Thorndike Press,","Family secrets Fiction, Americans Germany Fiction, Large type books, Germany History Fiction, Historical fiction",acbk,nalpfic,Floating,bea,2018-03-01T00:00:00.000,1
2462927,Garfield goes bananas / by Jim Davis.,"Davis, Jim, 1945 July 28-","0345913469, 9780345913463",[2007],"Ballantine Books,","Garfield Fictitious character Comic books strips etc, Cats Comic books strips etc, Cartoons and comics, Comic books strips etc",jcbk,nccomic,NA,net,2018-03-01T00:00:00.000,1
2717736,The dog who came in from the cold / Alexander McCall Smith.,"McCall Smith, Alexander, 1948-","0307379736, 9780307379733",[2011],"Pantheon Books,","Great Britain MI6 Fiction, Terriers Fiction, Dog owners England London Fiction, Mansions England London Fiction, Neighborhoods England London Fiction, City and town life England London Fiction, Pimlico London England Fiction, Humorous fiction",acbk,nafic,NA,wts,2018-03-01T00:00:00.000,1
2801293,About average / Andrew Clements ; illustrated by Mark Elliott.,"Clements, Andrew, 1949-","1416997245, 9781416997245",2012.,"Atheneum Books for Young Readers,","Ability Juvenile fiction, Schools Fiction, Individuality Juvenile fiction, Heroes Juvenile fiction, Tornadoes Juvenile fiction",jcbk,ncfic,NA,net,2018-03-01T00:00:00.000,1
3144346,The struggle for sea power : a naval history of the American Revolution / Sam Willis.,"Willis, Sam","0393239926, 9780393239928",2016.,"W.W. Norton & Company,",United States History Revolution 1775 1783 Naval operations,acbk,nanf,NA,glk,2018-03-01T00:00:00.000,1
328833,"Responsibilities of broadcasting licensees and station personnel. Hearings before a subcommittee of the Committee on Interstate and Foreign Commerce, House of Representatives, Eighty-sixth Congress, second session, on payola and other deceptive practices in the broadcasting field ...",United States. Congress. House. Committee on Interstate and Foreign Commerce,,1960.,"U.S. Govt. Print. Off.,","Radio broadcasting United States, Radio advertising United States, Competition Unfair United States",arbk,cs6r,NA,cen,2018-03-01T00:00:00.000,1
2820932,"College essays that made a difference / by the staff of the Princeton Review.,",,"0307945219, 9780307945211",[2012],"Random House, Inc.,","College applications United States, Universities and colleges United States Admission, Exposition Rhetoric",acbk,najob,NA,fre,2018-03-01T00:00:00.000,1
3306437,All American made / Margo Price.,"Price, Margo, 1983-",,[2017],"Third Man Records,","Country music 2011 2020, Country music",accd,nacd,Floating,net,2018-03-01T00:00:00.000,3
3237027,Jesse Owens / by Laurie Calkhoven ; illustrated by Elizabet Vukovic.,"Calkhoven, Laurie","1481480952, 1481480960, 9781481480956, 9781481480963",[2017],"Simon Spotlight,","Owens Jesse 1913 1980 Juvenile literature, Track and field athletes United States Biography Juvenile literature, African American track and field athletes Biography Juvenile literature",jcbk,ncenf,NA,bro,2018-03-01T00:00:00.000,1
3298907,Lidia's celebrate like an Italian : [220 foolproof recipes that make every meal a party] / Lidia Matticchio Bastianich and Tanya Bastianich Manuali ; photographs by Steve Giralt.,"Bastianich, Lidia","0385349483, 9780385349482",2017.,"Alfred A. Knopf,","Cooking Italian, Cookbooks",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2884095,Our rights : how kids are changing the world / wriiten and illustrated by Janet Wilson.,"Wilson, Janet","1926920953, 9781926920955",[2013],"Second Story Press,","Social reformers Biography Juvenile literature, Human rights workers Biography Juvenile literature, Civil rights workers Biography Juvenile literature, Childrens rights Juvenile literature, Reformers, Human rights workers Juvenile literature, Civil rights workers Juvenile literature",jcbk,ncnf,NA,gwd,2018-03-01T00:00:00.000,1
3093010,"Sneaky math : a graphic primer with projects : ace the basics of algebra, geometry, trigonometry, and calculus with everyday things / Cy Tymony.","Tymony, Cy","1449445209, 9781449445201",[2014],"Andrews McMeel Publishing,","Mathematics Juvenile literature, Mathematics Problems exercises etc Juvenile literature",acbk,nynf,NA,glk,2018-03-01T00:00:00.000,1
524945,Post-pop art / [collected by] Paul Taylor.,,0262700379,1989.,"MIT Press,","Pop art, Art Modern 20th century",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3105274,Black rose / Nora Roberts.,"Roberts, Nora","0425269558, 9780425269558",2014.,"Berkley Books,","Widows Fiction, Nurseries Horticulture Fiction, Genealogists Fiction, Tennessee Fiction, Ghost stories, Love stories",acbk,nafic,NA,glk,2018-03-01T00:00:00.000,1
1814673,1997 MISER export trade statistics / prepared by Massachusetts Institute for Social and Economic Research.,,,[1998?],"State of Washington, Dept. of Community, Trade and Economic Development,",Exports Washington State Statistics,arbk,cs6r,NA,cen,2018-03-01T00:00:00.000,1
3343021,"Same kind of different as me / Paramount Pictures ; Pure Flix ; a Disruption Entertainment production ; produced by Mary Parent, Cale Boyter, Darren Moorman, Stephen Johnston, Ron Hall ; screenplay by Michael Carney & Alexander Foard and Ron Hall ; directed by Michael Carney.",,,[2018],"Paramount Home Entertainment,","Hall Ron 1945 Drama, Man woman relationships Drama, Friendship Drama, Homeless persons Drama, Religious films, Feature films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities",acdvd,cadvd,NA,cen,2018-03-01T00:00:00.000,1
2801901,"Mr. Churchill's profession : the statesman as author and the book that defined the ""special relationship"" / Peter Clarke.","Clarke, P. F.","1608193721, 9781608193721",2012.,"Bloomsbury Press,","Churchill Winston 1874 1965 Writing skill, Prime ministers Great Britain Biography, Great Britain History 20th century",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3126731,The hanging girl / Jussi Adler-Olsen ; translated by William Frost.,"Adler-Olsen, Jussi","0525954945, 9780525954941",2015.,"Dutton,","Murder Investigation Fiction, Police Denmark Fiction, Mystery fiction",acbk,namys,Floating,col,2018-03-01T00:00:00.000,2
3253767,Why we march : signs of protest and hope : voices from the Women's March.,,"1579658288, 9781579658281",c2017.,"Artisan,","Womens March on Washington 2017 Pictorial works, Womens rights History 21st century Pictorial works, Signs and signboards Pictorial works, Demonstrations History 21st century Pictorial works, Protest movements History 21st century Pictorial works, Human rights History 21st century Pictorial works",acbk,nanf,NA,gwd,2018-03-01T00:00:00.000,1
